Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","776","Tonga","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","365"
"QCL","Crops and livestock products","776","Tonga","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","29.11"
"QCL","Crops and livestock products","776","Tonga","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","1882"
"QCL","Crops and livestock products","776","Tonga","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","29.48"
"QCL","Crops and livestock products","776","Tonga","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","1910"
"QCL","Crops and livestock products","776","Tonga","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","1770.06"
"QCL","Crops and livestock products","776","Tonga","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","36514"
"QCL","Crops and livestock products","776","Tonga","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","1780.16"
"QCL","Crops and livestock products","776","Tonga","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","36620"
"QCL","Crops and livestock products","776","Tonga","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","4.92"
"QCL","Crops and livestock products","776","Tonga","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2022","2022","An","1882"
"QCL","Crops and livestock products","776","Tonga","5510","Production","02954","Raw hides and skins of goats or kids","2023","2023","t","4.98"
"QCL","Crops and livestock products","776","Tonga","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2023","2023","An","1910"
"QCL","Crops and livestock products","776","Tonga","5510","Production","02211","Raw milk of cattle","2022","2022","t","324.11"
"QCL","Crops and livestock products","776","Tonga","5318","Milk Animals","02211","Raw milk of cattle","2022","2022","An","207"
"QCL","Crops and livestock products","776","Tonga","5510","Production","02211","Raw milk of cattle","2023","2023","t","324.64"
"QCL","Crops and livestock products","776","Tonga","5318","Milk Animals","02211","Raw milk of cattle","2023","2023","An","208"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21112","Meat of buffalo, fresh or chilled","2022","2022","t","11"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21112","Meat of buffalo, fresh or chilled","2022","2022","An","71"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21112","Meat of buffalo, fresh or chilled","2023","2023","t","8"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21112","Meat of buffalo, fresh or chilled","2023","2023","An","52"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","1021.91"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","6421"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","1034.53"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","6455"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","51149.28"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","33004"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","50141"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","32777"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","45"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","2304"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","65"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","3328"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","1890.8"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","33760"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","1890"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","32446"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21115","Meat of sheep, fresh or chilled","2022","2022","t","82"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2022","2022","An","13667"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21115","Meat of sheep, fresh or chilled","2023","2023","t","108"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2023","2023","An","15955"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","21521","Pig fat, rendered","2022","2022","t","191.28"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","02954","Raw hides and skins of goats or kids","2022","2022","t","7.47"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2022","2022","An","2304"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","02954","Raw hides and skins of goats or kids","2023","2023","t","10.79"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2023","2023","An","3328"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","12.46"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2022","2022","An","13667"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","02953","Raw hides and skins of sheep or lambs","2023","2023","t","16.41"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2023","2023","An","15955"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","02211","Raw milk of cattle","2022","2022","t","1394"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5318","Milk Animals","02211","Raw milk of cattle","2022","2022","An","7068"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","02211","Raw milk of cattle","2023","2023","t","1441"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5318","Milk Animals","02211","Raw milk of cattle","2023","2023","An","7179"
"QCL","Crops and livestock products","780","Trinidad and Tobago","5510","Production","22222.01","Whole milk, condensed","2022","2022","t","224.78"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21118.01","Horse meat, fresh or chilled","2022","2022","t","551.23"
"QCL","Crops and livestock products","788","Tunisia","5320","Producing Animals/Slaughtered","21118.01","Horse meat, fresh or chilled","2022","2022","An","6855"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21118.01","Horse meat, fresh or chilled","2023","2023","t","554.55"
"QCL","Crops and livestock products","788","Tunisia","5320","Producing Animals/Slaughtered","21118.01","Horse meat, fresh or chilled","2023","2023","An","6892"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","50490"
"QCL","Crops and livestock products","788","Tunisia","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","221955"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","49843.15"
"QCL","Crops and livestock products","788","Tunisia","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","221826"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","152780"
"QCL","Crops and livestock products","788","Tunisia","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","93465"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","151408.44"
"QCL","Crops and livestock products","788","Tunisia","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","94648"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","11210"
"QCL","Crops and livestock products","788","Tunisia","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","711288"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","10959.51"
"QCL","Crops and livestock products","788","Tunisia","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","705219"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","122.79"
"QCL","Crops and livestock products","788","Tunisia","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","2475"
"QCL","Crops and livestock products","788","Tunisia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","121.36"
"QCL","Crops and livestock products","788","Tunisia","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","2443"
